ch1,ch2,ch3,ch4
0.020187378,5.0354004,-0.0048980713,-2.7236938
0.021560669,5.013275,-0.0015106201,-2.7404785
0.023254395,5.0186157,-0.007095337,-2.7450562
0.02178955,5.022049,-0.007003784,-2.7450562
0.024856567,5.0136566,-0.0030670166,-2.7404785
0.030578613,5.01976,-0.012680054,-2.7145386
0.034469604,5.031967,-0.0124053955,-2.786255
0.0385437,5.013275,-0.0051727295,-2.7267456
0.046920776,5.022049,-0.014465332,-2.7267456
0.05570984,5.0315857,0.008377075,-2.7114868
0.06147766,5.013275,0.0124053955,-2.7297974
0.061935425,5.0231934,0.009750366,-3.1021118
0.062438965,5.0281525,0.0016021729,-2.7236938
0.062576294,5.0144196,0.000869751,-2.7267456
0.06367493,5.0136566,-0.0027008057,-2.7175903
0.06578064,5.025482,0.006866455,-2.7236938
0.06513977,5.0136566,0.0051727295,-2.720642
0.064315796,5.011368,0.0063171387,-2.720642
0.06367493,5.01976,0.0043029785,-2.7114868
0.062301636,5.029297,-0.0037994385,-2.6901245
0.063308716,5.0128937,-0.018173218,-2.6992798
0.062072754,5.0174713,-0.013092041,-2.9006958
0.059005737,5.024719,-0.0037078857,-2.7023315
0.05657959,5.0128937,-0.002746582,-2.6794434
0.056625366,5.014038,0.0029754639,-2.684021
0.056625366,5.021286,-0.013137817,-2.6794434
0.053512573,5.057907,-0.022476196,-2.7023315
0.047927856,5.011368,-0.00032043457,-2.6794434
0.04206848,5.0167084,-0.008010864,-2.671814
0.039779663,5.031204,0.0024261475,-2.9403687
0.03895569,5.0121307,0.0017852783,-2.6748657
0.03694153,5.0151825,0.008651733,-2.6779175
0.03904724,5.0182343,0.0054473877,-2.6794434
0.041427612,5.0346375,-0.0031585693,-2.6641846
0.043395996,5.0094604,-0.011398315,-2.6687622
0.042617798,5.0216675,-0.0065460205,-2.6474
0.04069519,5.0289154,-0.0058135986,-2.6550293
0.04083252,5.011368,-0.003112793,-2.6626587
0.042434692,5.0174713,-0.027511597,-2.6443481
0.04284668,5.0209045,-0.023254395,-2.6382446
0.039276123,5.0167084,-0.019454956,-2.6474
0.035247803,5.034256,0.004714966,-2.7374268
0.028152466,5.0128937,0.009567261,-2.632141
0.02293396,5.025482,0.0040740967,-2.6138306
0.020828247,5.010605,0.014419556,-2.6367188
0.019454956,5.0224304,0.0030670166,-2.708435
0.014053345,5.094528,-0.0158844,-2.6046753
0.00869751,5.015564,0.0022888184,-2.6168823
0.011993408,5.036545,0.0021514893,-2.6107788
0.014877319,5.009842,0.005218506,-2.5802612
0.016296387,5.017853,0.008651733,-2.6031494
0.017303467,5.036545,0.004211426,-2.6016235
0.018539429,5.009079,0.0015106201,-2.5894165
0.017532349,5.0201416,0.010665894,-2.5665283
0.018356323,5.0239563,0.0006866455,-2.571106
0.01890564,5.011368,0.0067749023,-2.5772095
0.017074585,5.0086975,-0.010391235,-2.557373
0.015060425,5.0186157,-0.0066375732,-2.545166
0.011672974,5.055237,-0.008377075,-2.5527954
0.008972168,5.016327,0.0028381348,-2.5497437
0.0013275146,5.022812,-0.0029754639,-2.5527954
-0.0015106201,5.0094604,-0.004211426,-2.5283813
-0.00018310547,5.0182343,-0.012130737,-2.5375366
0.0021514893,5.0167084,-0.007003784,-2.531433
0.0044403076,5.0338745,0.003982544,-2.5253296
0.009109497,5.008316,0.0055389404,-2.5253296
0.01423645,5.0186157,0.0040740967,-2.5115967
0.014923096,5.018997,-0.0040740967,-2.5131226
0.011306763,5.031967,-0.0019683838,-2.4795532
0.008468628,5.0411224,-0.012496948,-2.4856567
0.007369995,5.008316,-0.0038452148,-2.470398
0.0056762695,5.0128937,-0.005996704,-2.4734497
0.003112793,5.01976,-0.003616333,-2.4749756
-9.1552734e-05,5.049515,-0.010757446,-2.470398
-0.0019226074,5.008316,-0.006088257,-2.4719238
-0.0001373291,5.0159454,0.00018310547,-2.4673462
-0.00077819824,5.033493,-0.0054016113,-2.458191
0.001876831,5.009079,-0.0027923584,-2.4368286
0.0041656494,5.022812,4.5776367e-05,-2.4429321
0.008560181,5.007553,0.00022888184,-2.4368286
0.010803223,5.0144196,-0.031723022,-2.406311
0.011077881,5.0086975,0.0050354004,-2.430725
0.008834839,5.015564,0.010940552,-2.3986816
0.0076446533,5.0395966,-0.007369995,-2.3971558
0.0059051514,5.0117493,-0.009017944,-2.3971558
0.0040740967,5.024338,-0.0057678223,-2.3910522
0.004623413,5.0064087,-0.0021514893,-2.357483
0.0063171387,5.0144196,-4.5776367e-05,-2.381897
0.008010864,5.0216675,-0.000869751,-2.458191
0.012268066,5.0361633,-0.008468628,-2.3605347
0.013412476,5.0064087,0.0050811768,-2.3513794
0.010803223,5.0186157,0.023986816,-2.3483276
0.009109497,5.020523,0.011672974,-2.330017
0.011856079,5.0457,0.0012817383,-2.330017
0.012313843,5.00679,-0.0020599365,-2.330017
0.013412476,5.0117493,-0.0016021729,-2.3040771
0.020004272,5.0281525,-0.015014648,-2.3040771
0.025131226,5.0064087,-0.018493652,-2.268982
0.023117065,5.011368,-0.031951904,-2.281189
0.018814087,5.0251007,-0.0594635,-2.4215698
0.013504028,5.0411224,-0.003616333,-2.2720337
0.005355835,5.007553,0.022888184,-2.2583008
-0.0016937256,5.0167084,0.021652222,-2.2506714
-0.0045318604,5.0182343,0.025131226,-2.243042
-0.007003784,5.031204,0.008605957,-2.230835
-0.009887695,5.006027,-0.01423645,-2.2140503
-0.013137817,5.00679,-0.0010070801,-2.206421
-0.011581421,5.01709,-0.008743286,-2.2109985
-0.004714966,5.0281525,-0.009750366,-2.1987915
0.0016021729,5.0052643,-0.007827759,-2.1896362
0.006454468,5.0109863,-0.010025024,-2.1621704
0.010757446,5.042267,-0.011672974,-2.5527954
0.012771606,5.0064087,-0.0119018555,-2.1591187
0.014602661,5.0121307,-0.0079193115,-2.1438599
0.016433716,5.029297,-0.007003784,-2.130127
0.019363403,5.0045013,0.0016937256,-2.1087646
0.021102905,5.0102234,0.0005950928,-2.11792
0.016296387,5.026245,0.007003784,-2.1133423
0.012771606,5.0056458,0.017486572,-2.1011353
0.018630981,5.012512,-0.0011444092,-2.0858765
0.023757935,5.0289154,-0.010437012,-2.0568848
0.024215698,5.0045013,-0.014694214,-2.0462036
0.02142334,5.00679,0.002609253,-2.0431519
0.022155762,5.013275,0.009750366,-2.0645142
0.027511597,5.050659,-0.0055389404,-2.0492554
0.032546997,5.014801,-0.008743286,-2.0202637
0.03465271,5.031967,0.0026550293,-1.9958496
0.033828735,5.0151825,0.021011353,-2.0004272
0.0335083,5.0266266,0.019638062,-1.9973755
0.031906128,5.00412,-0.013961792,-1.9546509
0.0259552,5.011368,-0.034606934,-1.9515991
0.014831543,5.022812,-0.021560669,-1.9622803
0.0071868896,5.0037384,-0.012496948,-1.9546509
0.003112793,5.0136566,-0.012954712,-1.9393921
-0.005630493,5.022812,-0.034332275,-1.9119263
-0.014602661,5.00412,-0.02330017,-1.8920898
-0.019592285,5.0144196,0.0061798096,-1.8936157
-0.02279663,5.0289154,-0.0030670166,-1.8966675
-0.024673462,5.0064087,0.004211426,-1.8783569
-0.02407837,5.023575,0.01789856,-1.8661499
-0.023483276,5.00412,0.014511108,-1.8600464
-0.020645142,5.011368,0.006454468,-1.8417358
-0.014831543,5.0289154,0.0038909912,-1.8112183
-0.008605957,5.00412,0.004714966,-1.8249512
-0.005996704,5.011368,-0.0068206787,-2.0248413
-0.005493164,5.0052643,-0.012313843,-1.8005371
-0.008972168,5.006027,0.005996704,-1.7776489
-0.013824463,5.017853,0.00032043457,-1.7547607
-0.013504028,5.00412,-0.00050354004,-1.7456055
-0.0067749023,5.0086975,-0.0019683838,-1.7501831
-0.00077819824,5.024719,0.0011901855,-1.7105103
0.006866455,5.0037384,0.00077819824,-1.7105103
0.015335083,5.003357,-0.0025177002,-2.0980835
0.018630981,5.0102234,0.0016937256,-1.689148
0.016113281,5.0308228,0.0006866455,-1.6708374
0.01423645,5.004883,0.0071411133,-1.6983032
0.013412476,5.0136566,-0.008331299,-1.6677856
0.01322937,5.0468445,-0.0038452148,-1.6403198
0.011993408,5.0022125,-0.00077819824,-1.612854
0.01020813,5.0086975,-0.002746582,-1.600647
0.014556885,5.012512,-0.018722534,-1.7028809
0.01927185,5.0258636,-0.022384644,-1.5991211
0.017166138,5.018997,-0.006729126,-1.5701294
0.0110321045,5.0045013,-0.008926392,-1.5762329
0.0045318604,5.016327,0.0021514893,-1.5518188
0.0035247803,5.0395966,0.003250122,-1.5396118
0.007095337,5.0022125,-0.01322937,-1.5274048
0.009750366,5.0136566,-0.00018310547,-1.5060425
0.00920105,5.003357,-0.007827759,-1.5060425
0.00869751,5.012512,-0.0059051514,-1.4907837
0.0076904297,5.021286,-0.01473999,-1.4663696
0.0058135986,5.0014496,0.0,-1.4328003
0.003250122,5.009079,-0.0001373291,-1.4389038
0.0031585693,5.0304413,0.01789856,-1.4221191
0.0021972656,5.0022125,0.015701294,-1.4251709
0.0066375732,5.0144196,-0.017623901,-1.3870239
0.009292603,5.0022125,0.010574341,-1.3931274
0.008926392,5.009079,0.009750366,-1.3519287
0.009017944,5.003357,-0.015563965,-1.3641357
0.0014648438,5.0121307,-0.028793335,-1.3320923
-0.0119018555,5.0239563,-0.0079193115,-1.3198853
-0.025039673,5.0056458,-0.014602661,-1.3320923
-0.038406372,5.013275,-0.0041656494,-1.2954712
-0.048294067,5.010605,-0.02394104,-1.2863159
-0.045959473,5.0022125,-0.031173706,-1.3076782
-0.035476685,5.0315857,0.0029754639,-1.2634277
-0.023391724,5.0159454,0.013412476,-1.3961792
-0.014694214,5.001831,0.001876831,-1.222229
-0.005722046,5.0071716,0.015609741,-1.1901855
0.0005950928,5.039978,0.020370483,-1.2039185
0.003112793,5.002594,0.022201538,-1.1825562
0.0049438477,5.010605,0.016937256,-1.1581421
0.012680054,5.002594,0.012588501,-1.1489868
0.022659302,5.007553,0.0075531006,-1.1428833
0.03062439,5.024719,-0.0049438477,-1.0940552
0.03227234,5.001831,-0.03538513,-1.095581
0.02961731,5.0064087,-0.02407837,-1.0940552
0.022018433,5.0251007,-0.027145386,-1.0757446
0.01725769,5.000305,-0.029342651,-1.0650635
0.018447876,5.009079,-0.002243042,-1.0650635
0.021240234,5.024719,0.022750854,-1.0391235
0.023025513,5.000305,0.014465332,-0.99487305
