ch1,ch2,ch3,ch4
0.0075531006,5.1353455,0.011581421,0.062561035
0.016662598,5.143738,0.021469116,0.016784668
0.02293396,5.1631927,0.010665894,-0.010681152
0.027282715,5.1380157,0.007736206,-0.010681152
0.02947998,5.1509857,-0.017303467,-0.018310547
0.03314209,5.1376343,-0.015930176,-0.0289917
0.03465271,5.1445007,-0.003112793,-0.05340576
0.03630066,5.150223,0.008010864,-0.0289917
0.033554077,5.132675,-0.002380371,-0.05340576
0.031906128,5.1376343,-0.014785767,-0.45013428
0.03643799,5.1452637,-0.034332275,-0.10070801
0.040603638,5.135727,-0.029846191,-0.0793457
0.044311523,5.1418304,0.004714966,-0.10223389
0.044906616,5.17807,0.009384155,-0.13885498
0.043441772,5.1361084,-0.023620605,-0.13885498
0.0342865,5.1452637,-0.007736206,-0.13885498
0.027786255,5.160141,0.010482788,-0.1449585
0.030715942,5.13916,0.015060425,-0.1739502
0.03781128,5.146408,-0.000869751,-0.1876831
0.040512085,5.1345825,0.026687622,-0.16174316
0.03831482,5.141449,0.016433716,-0.19073486
0.034561157,5.148697,0.0050811768,-0.22125244
0.030532837,5.134964,0.008422852,-0.19989014
0.02558899,5.1425934,-0.013000488,-0.23956299
0.025131226,5.158615,-0.011260986,-0.25787354
0.027694702,5.1410675,0.007507324,-0.23345947
0.0309906,5.1589966,-0.015197754,-0.27618408
0.032409668,5.1353455,-0.012634277,-0.27923584
0.031814575,5.144882,-0.022384644,-0.31585693
0.02947998,5.1353455,-0.025772095,-0.30059814
0.028427124,5.1418304,-0.02178955,-0.33111572
0.0259552,5.1563263,-0.020187378,-0.3189087
0.021835327,5.12352,-0.0056762695,-0.3250122
0.015380859,5.142212,0.03643799,-0.3555298
0.011306763,5.135727,0.038223267,-0.37078857
0.012039185,5.1410675,-0.0008239746,-0.34942627
0.01373291,5.1509857,0.0014190674,-0.39215088
0.014602661,5.135727,0.0027923584,-0.40130615
0.01789856,5.1445007,-0.016799927,-0.38452148
0.023895264,5.14946,-0.01739502,-0.4348755
0.025222778,5.134964,0.011398315,-0.44403076
0.024032593,5.1460266,0.012680054,-0.4196167
0.026229858,5.1353455,-0.0037994385,-0.45776367
0.032089233,5.13649,-0.0027923584,-0.46081543
0.03277588,5.1418304,-0.03437805,-0.4623413
0.028884888,5.135727,-0.017990112,-0.47454834
0.028747559,5.140686,-0.0259552,-0.48828125
0.027877808,5.1563263,-0.039733887,-0.48217773
0.02330017,5.132675,-0.01927185,-0.5264282
0.020095825,5.1403046,0.024627686,-0.52948
0.013366699,5.156708,0.025131226,-0.51727295
0.009384155,5.134964,0.009750366,-0.541687
0.011169434,5.142975,0.0079193115,-0.55999756
0.014831543,5.148697,0.018081665,-0.579834
0.017669678,5.134964,0.016342163,-0.592041
0.018859863,5.13916,-0.007003784,-0.5661011
0.021835327,5.16243,-0.0137786865,-0.61187744
0.02545166,5.137253,0.0006866455,-0.5844116
0.025131226,5.1517487,0.031448364,-0.62713623
0.028427124,5.134201,0.02142334,-0.630188
0.03199768,5.1410675,0.018997192,-0.63323975
0.03277588,5.16243,-0.0024719238,-0.6668091
0.031448364,5.134201,-0.0071411133,-0.90179443
0.027328491,5.1425934,-0.048980713,-0.6820679
0.02229309,5.132675,-0.04156494,-0.6729126
0.025131226,5.1445007,-0.036026,-0.7019043
0.03401184,5.160904,9.1552734e-05,-0.7034302
0.036483765,5.141449,-0.0010986328,-0.72631836
0.03186035,5.159378,-0.020690918,-0.70648193
0.024215698,5.143738,0.0027923584,-0.74920654
0.021377563,5.157852,0.0087890625,-0.7385254
0.022521973,5.1345825,0.034240723,-0.7751465
0.027877808,5.139923,0.023345947,-0.78582764
0.03236389,5.157852,0.0012817383,-0.7736206
0.035842896,5.1330566,-0.010757446,-0.8041382
0.03694153,5.139923,0.015975952,-0.82092285
0.03437805,5.152893,0.019454956,-0.8239746
0.03364563,5.132675,0.0010528564,-0.819397
0.03694153,5.142975,-0.0061798096,-0.85601807
0.04032898,5.1460266,-0.0071411133,-0.8590698
0.04197693,5.1361084,0.0059051514,-0.84991455
0.042434692,5.1361084,0.013870239,-1.1764526
0.045272827,5.1460266,0.008743286,-0.88653564
0.04902649,5.134201,-0.013504028,-0.8956909
0.05039978,5.1361084,-0.023483276,-0.9109497
0.050216675,5.141449,-0.004348755,-0.92163086
0.047561646,5.158615,0.013412476,-0.9384155
0.044265747,5.1410675,0.015151978,-0.9414673
0.04499817,5.1692963,0.012588501,-0.92926025
0.046920776,5.1387787,0.0209198,-0.96588135
0.051818848,5.168915,0.009384155,-0.9689331
0.059646606,5.132675,0.0037994385,-1.109314
0.06674194,5.139923,0.018630981,-1.0116577
0.071502686,5.145645,0.0040740967,-1.0055542
0.074798584,5.132675,-0.009841919,-1.1413574
0.07695007,5.13916,-0.013549805,-1.0269165
0.07759094,5.1483154,-0.013320923,-1.0482788
0.07736206,5.131912,-0.017990112,-1.0620117
0.07841492,5.143738,-0.009475708,-1.0421753
0.07722473,5.1563263,-0.008010864,-1.0757446
0.07658386,5.1322937,-0.0056762695,-1.0620117
0.07823181,5.1380157,-0.0072784424,-1.0925293
0.07978821,5.159378,0.007003784,-1.0925293
0.08143616,5.143738,0.020004272,-1.1154175
0.08148193,5.1517487,0.023757935,-1.133728
0.078323364,5.1311493,-0.013320923,-1.1383057
0.0712738,5.1410675,-0.045547485,-1.1520386
0.065597534,5.134964,-0.03694153,-1.1489868
0.066329956,5.1425934,-0.009338379,-1.222229
0.06468201,5.1555634,-0.007095337,-1.184082
0.060562134,5.131912,-0.0025177002,-1.1795044
0.058639526,5.1376343,-0.0020141602,-1.222229
0.05731201,5.151367,0.012039185,-1.222229
0.055847168,5.1322937,0.009475708,-1.2298584
0.05630493,5.137253,0.019180298,-1.2283325
0.053100586,5.1418304,0.032592773,-1.2374878
0.048934937,5.160141,0.030853271,-1.2466431
0.04660034,5.132675,0.01322937,-1.2924194
0.046554565,5.138397,-0.01977539,-1.6036987
0.050125122,5.1540375,-0.057174683,-1.298523
0.05744934,5.1338196,-0.036575317,-1.3198853
0.063308716,5.133438,-0.02494812,-1.3000488
0.06550598,5.1410675,-0.022384644,-1.3412476
0.06486511,5.156708,-0.013870239,-1.8127441
0.06211853,5.132675,0.0001373291,-1.3534546
0.057357788,5.1395416,0.0023345947,-1.3687134
0.055114746,5.1540375,0.019134521,-1.3778687
0.04801941,5.131912,0.033920288,-1.3839722
0.04472351,5.1418304,0.021743774,-1.3931274
0.045639038,5.150223,0.024490356,-1.3931274
0.04824829,5.1303864,-0.010070801,-1.4175415
0.052871704,5.132675,-0.015792847,-1.486206
0.053878784,5.1433563,0.009750366,-1.4419556
0.05076599,5.1548004,0.007736206,-1.449585
0.050720215,5.1330566,-0.0072784424,-1.4511108
0.052322388,5.13916,-0.01725769,-1.4511108
0.053970337,5.1548004,-0.013320923,-2.0095825
0.05378723,5.1322937,-0.011260986,-1.4953613
0.047561646,5.1387787,-0.0005493164,-1.5182495
0.043807983,5.1540375,0.016616821,-1.5213013
0.045639038,5.132675,0.016662598,-1.499939
0.043899536,5.1425934,0.014785767,-1.5487671
0.04234314,5.1498413,0.0048065186,-1.5563965
0.041793823,5.134201,-0.009063721,-1.5762329
0.04449463,5.1380157,-0.017486572,-1.5853882
0.04751587,5.1509857,-0.014465332,-1.58844
0.05053711,5.134201,-0.035339355,-1.5716553
0.054656982,5.1368713,-0.034103394,-1.6113281
0.057174683,5.1441193,-0.0309906,-1.6174316
0.057907104,5.1685333,-0.012954712,-1.6372681
0.05882263,5.132675,0.014328003,-1.6281128
0.05809021,5.1387787,-0.0019683838,-1.6372681
0.056533813,5.157089,-0.022201538,-1.6616821
0.051452637,5.134201,-0.030532837,-1.6830444
0.043258667,5.1418304,-0.011672974,-1.6921997
0.038131714,5.150223,0.01121521,-1.701355
0.035614014,5.133438,0.033737183,-1.7547607
0.03703308,5.133438,0.03263855,-1.7242432
0.035568237,5.141449,-0.0026550293,-1.7440796
0.03364563,5.157089,-0.014877319,-1.725769
0.03492737,5.133438,0.0014648438,-1.7623901
0.03593445,5.1376343,-0.0069122314,-1.7684937
0.037124634,5.1498413,-0.0079193115,-1.7593384
0.04248047,5.133438,0.0017852783,-1.7990112
0.045822144,5.1387787,-0.0037994385,-1.8112183
0.048294067,5.15213,-0.018173218,-2.0355225
0.04875183,5.1322937,0.0025177002,-1.8280029
